year,closed_date,city,state,zip_code,subdivision,property_type,year_built,bedrooms,baths_total,acres,sale_price,original_list_price,sale_to_list_pct,total_square_feet,price_per_sqft,days_on_market,tax_amount_annual,assessment_pending,specials_debt_balance,yearly_specials_installment,requires_shoreline_audit,seller_contribution,state_tax_strategy,grant_stack_eligible,equity_protection_score
2026,2026-02-18,Colfax,ND,58018,Colfax Mdws Third,Residential,2024,4,3.00,,489999,542633,90.3,2878,170.26,148,160.00,No,12847.0,1426.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,7.4
2026,2026-01-12,West Fargo,ND,58078,Charleswood 16th Add,Residential,2004,5,3.00,0.29,403000,443900,90.8,3194,126.17,109,5871.39,No,4376.61,357.9,FALSE,8000,Low Income Tax / Higher Specials Risk,Above Threshold,8.9
2026,2026-03-27,Fargo,ND,58104,Maplewood Estates,Residential,2022,3,3.00,,375000,389900,96.2,1826,205.37,242,1559.00,Yes,8049.0,618.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,7.9
2026,2026-03-24,Fargo,ND,58104,Meadow View 2nd,Residential,2024,4,2.00,,335534,342935,97.8,2183,153.7,164,351.56,Yes,24987.119,1611.65,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,2.6
2026,2026-01-29,Fargo,ND,58104,Eagle Pointe 2nd Add,Residential,2025,4,3.00,0.27,465000,479900,96.9,2507,185.48,162,904.00,No,41306.0,3842.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,1.1
2026,2026-03-06,West Fargo,ND,58078,Westport Beach First Add,Residential,2007,4,3.00,0.19,352000,377500,93.2,2236,157.42,180,4266.00,No,4729.0,358.0,FALSE,10000,Low Income Tax / Higher Specials Risk,High Potential,8.7
2026,2026-03-04,Moorhead,MN,56560,Allyson Pkwy 1st Add,Residential,2000,4,3.00,,375000,410000,91.5,3128,119.88,186,4602.00,No,0.0,89.0,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-02-02,Moorhead,MN,56560,Riverside Add,Residential,1941,2,3.00,0.16,186000,205000,90.7,1893,98.26,151,2115.59,No,679.56,214.41,FALSE,9500,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.6
2026,2026-03-06,Fargo,ND,58104,Crofton Coves 1st Add,Residential,2020,5,3.00,0.40,665000,799500,83.2,4302,154.58,199,10365.97,Yes,53207.609,5072.62,TRUE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.0
2026,2026-03-13,Barnesville,MN,56514,Del Acres 3rd Add,Residential,1975,3,2.00,0.38,253000,257000,98.4,2568,98.52,130,2863.00,No,45.0,0.0,FALSE,5000,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-01-15,West Fargo,ND,58078,Eaglewood 1st,Residential,2012,3,3.00,0.11,260000,294900,88.2,1815,143.25,95,4571.00,No,13661.0,1524.0,FALSE,2050,Low Income Tax / Higher Specials Risk,High Potential,4.7
2026,2026-03-13,Mapleton,ND,58059,Ashmoor Glen 4th Add,Residential,2025,5,3.00,,599900,599900,100.0,3197,187.64,233,765.45,No,1580.95,146.3,FALSE,7300,Low Income Tax / Higher Specials Risk,Above Threshold,9.7
2026,2026-01-20,Horace,ND,58047,Cub Creek 2nd Addition,Residential,2025,4,3.00,,718028,698385,102.8,3298,217.72,0,907.54,Yes,10975.87,1001.29,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,8.5
2026,2026-03-20,Fargo,ND,58104,Golden Valley 5th Add,Residential,2025,5,3.00,0.28,590000,624900,94.4,3716,158.77,223,6062.15,UNKNO,45929.871,3229.69,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.2
2026,2026-01-21,Fargo,ND,58104,,Residential,2025,4,3.00,,419656,398440,105.3,2245,186.93,0,0.00,Yes,35352.711,219.87,FALSE,6200,Low Income Tax / Higher Specials Risk,Above Threshold,1.6
2026,2026-03-20,Moorhead,MN,56560,Andrew Swenson Add,Residential,1973,3,3.00,0.24,272000,330000,82.4,2712,100.29,188,3791.00,No,2551.5,286.65,FALSE,8000,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.1
2026,2026-01-23,Fargo,ND,58104,Deer Creek Add,Residential,2013,4,2.00,0.18,350000,389900,89.8,2168,161.44,119,3255.00,No,18577.0,1794.0,FALSE,0,Low Income Tax / Higher Specials Risk,High Potential,4.7
2026,2026-01-19,Horace,ND,58047,Sheyenne Shadows,Residential,1995,4,2.00,0.85,427000,480000,89.0,1912,223.33,151,3532.53,No,4153.29,372.23,FALSE,12000,Low Income Tax / Higher Specials Risk,Above Threshold,9.0
2026,2026-01-08,Moorhead,MN,56560,Spragues Add,Residential,1910,4,3.00,0.11,175000,199900,87.5,1515,115.51,122,1797.00,No,0.0,206.71,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-01-02,West Fargo,ND,58078,Westview 3rd Add,Residential,2022,2,2.00,0.19,499000,534900,93.3,1606,310.71,97,4971.65,No,38991.129,3293.58,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.2
2026,2026-03-20,Fargo,ND,58104,Pines At The District The,Residential,2021,5,4.00,0.54,723000,785000,92.1,3619,199.78,212,11108.59,UNKNO,49691.129,4814.61,FALSE,2500,Low Income Tax / Higher Specials Risk,Above Threshold,3.1
2026,2026-02-25,Moorhead,MN,56560,Williams 1st Add,Residential,1958,3,2.00,0.14,230000,269000,85.5,1850,124.32,190,2570.00,No,546.25,59.63,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,9.8
2026,2026-03-25,West Fargo,ND,58078,Westview 3rd Add,Residential,2025,2,2.00,,490000,483312,101.4,1670,293.41,219,568.00,No,38809.0,3275.0,FALSE,0,Low Income Tax / Higher Specials Risk,Above Threshold,2.1
2026,2026-01-23,Moorhead,MN,56560,Moores 1st Add,Residential,1946,3,2.00,,205000,235000,87.2,1210,169.42,139,2410.00,No,0.0,90.0,FALSE,1500,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-02-20,Fargo,ND,58103,Parkview South 6th,Residential,1998,3,2.00,,259000,279900,92.5,1930,134.2,159,2602.00,No,1279.0,116.0,FALSE,2000,Low Income Tax / Higher Specials Risk,High Potential,9.5
2026,2026-02-20,Glyndon,MN,56547,Seters 1st Add,Residential,1998,5,2.00,0.36,314000,337499,93.0,2990,105.02,156,3640.58,No,0.0,881.42,FALSE,0,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-03-19,Ulen,MN,56585,Aslesons 3rd Add,Residential,1912,3,2.00,0.32,215500,230000,93.7,1628,132.37,193,1503.00,No,0.0,45.0,FALSE,6465,Homestead Tax Shield Eligible / Lower Specials,High Potential,10.0
2026,2026-02-27,West Fargo,ND,58078,Huntington Woods Add,Residential,2001,4,2.00,0.13,274000,306750,89.3,1712,160.05,160,2505.00,No,4699.0,395.0,FALSE,6200,Low Income Tax / Higher Specials Risk,High Potential,8.3
